deliveryDate,OrderQuantity
2024-09-10,19
2022-06-10,14
2024-05-30,18
2022-10-26,17
2025-01-07,13
2024-12-06,11
2022-02-09,17
2023-09-05,16
2023-06-27,20
2024-10-29,17
2022-02-14,15
2022-10-31,22
2024-10-25,18
2022-02-16,19
2022-05-20,21
2023-02-09,21
2024-09-02,23
2024-12-13,16
2024-12-06,18
2023-02-13,15
2022-01-29,17
2023-02-23,19
2023-04-11,16
2024-02-07,15
2022-09-05,17
2024-06-04,14
2024-08-06,18
2023-05-25,16
2024-09-05,18
2025-01-22,20
2022-10-19,15
2024-02-13,21
2024-10-01,19
2024-09-12,15
2023-03-02,18
2024-10-21,20
2024-04-23,17
2023-05-22,17
2023-04-11,12
2024-03-21,19
2022-12-30,19
2022-02-07,19
2022-08-09,17
2024-07-26,18
2023-05-19,17
2022-03-15,20
2023-10-30,18
2024-02-02,24
2023-05-29,20
2023-07-25,20
2024-11-05,20
2023-12-01,18
2024-04-05,23
2022-11-23,15
2024-05-08,16
2022-04-08,17
2024-01-18,13
2024-12-06,18
2022-07-06,18
2024-01-15,15
2022-09-28,19
2022-04-14,22
2023-11-23,16
2023-04-03,20
2024-09-10,22
2023-12-04,19
2024-03-04,17
2022-12-26,20
2023-09-12,15
2023-06-12,17
2023-11-15,21
2024-03-15,20
2022-12-19,22
2022-03-10,22
2024-09-02,16
2024-09-30,23
2023-12-29,15
2023-08-22,19
2024-03-21,20
2022-08-23,28
2022-08-19,18
2024-12-11,22
2022-09-01,22
2022-10-14,22
2022-11-14,19
2022-06-27,14
2023-08-23,18
2023-11-08,16
2024-09-23,13
2025-02-17,14
2022-09-12,20
2024-08-13,15
2024-02-16,24
2024-03-04,21
2024-10-10,22
2023-04-20,22
2024-08-09,17
2024-12-09,16
2024-12-24,12
2022-03-04,19
2023-11-23,16
2024-05-20,20
2022-06-18,21
2024-10-11,22
2024-10-02,18
2024-01-01,16
2023-10-09,19
2022-03-22,19
2022-06-17,17
2023-02-02,19
2022-02-14,21
2023-03-31,19
2024-03-15,21
2024-08-26,13
2024-08-01,20
2022-05-13,14
2024-12-18,18
2022-11-28,19
2023-05-01,17
2023-02-24,22
2024-04-16,17
2024-10-31,21
2023-02-09,25
2025-02-07,18
2024-08-23,16
2023-05-31,21
2023-05-18,19
2022-05-05,18
2023-04-21,16
2023-04-21,20
2024-12-06,16
2024-09-06,20
2024-05-21,13
2022-06-23,13
2024-11-13,16
2023-12-29,24
2023-10-15,11
2023-03-10,15
2022-08-08,22
2023-09-20,11
2023-10-31,15
2024-02-19,16
2023-12-27,19
2022-07-20,18
2023-03-21,24
2023-12-11,16
2024-12-09,18
2023-12-21,14
2022-07-19,15
2024-04-05,19
2024-02-26,16
2024-10-08,21
2023-07-24,16
2023-10-11,16
2023-09-06,19
2023-06-07,16
2022-06-13,23
2023-07-03,18
2022-01-17,23
2023-12-19,19
2022-04-12,17
2023-11-15,18
2022-05-26,15
2022-07-09,23
2023-03-15,16
2024-09-24,13
2024-10-23,18
2022-11-24,19
2023-08-23,23
2023-03-28,19
2024-06-10,17
2023-05-23,23
2022-11-08,14
2024-08-28,15
2022-09-20,13
2024-05-17,15
2024-04-24,18
2022-09-15,20
2024-07-11,11
2023-07-20,18
2022-07-13,16
2023-01-27,22
2024-03-20,18
2022-07-19,19
2023-02-16,18
2024-06-24,16
2023-12-01,22
2024-07-22,21
2024-05-13,13
2024-11-13,16
2024-06-05,15
2022-07-13,18
2023-11-27,17
2023-02-24,13
2023-07-14,17
2022-03-03,20
2023-04-25,19
2023-08-09,19
2022-04-05,19
2023-08-07,22
2022-12-01,19
2024-02-20,20
2024-09-13,12
2023-01-06,18
2024-05-16,17
2022-06-08,17
2023-07-17,20
2023-08-09,25
2024-08-20,20
2023-05-01,14
2023-10-16,16
2022-09-19,14
2024-07-08,19
2022-06-30,17
2023-01-13,16
2022-08-16,18
2024-04-08,22
2022-07-28,15
2022-05-20,11
2022-11-28,20
2022-02-09,16
2023-05-05,16
2022-03-11,14
2024-06-03,21
2024-08-20,22
2022-05-20,13
2023-11-17,15
2024-05-22,20
2023-06-19,23
2024-08-27,14
2023-03-31,15
2024-03-23,17
2022-03-01,18
2024-04-18,16
2024-05-30,23
2024-05-29,17
2023-10-09,18
2022-11-21,20
2023-11-06,16
2023-09-22,21
2023-03-27,19
2024-12-17,20
2022-06-02,25
2025-01-22,22
2022-01-31,18
2022-12-09,16
2022-03-14,14
2024-10-14,20
2024-06-06,18
2022-03-25,13
2022-06-10,15
2024-09-24,16
2023-06-19,17
2024-10-18,20
2022-05-17,21
2023-05-02,18
2022-08-29,15
2022-08-12,21
2024-10-24,14
2022-06-27,13
2024-04-03,21
2022-04-15,21
2022-12-13,12
2022-07-04,13
2022-09-22,17
2024-06-26,17
2022-03-15,18
2023-09-25,23
2022-09-13,17
2022-09-26,22
2024-03-05,11
2024-01-10,14
2024-08-13,19
2024-04-17,17
2022-04-25,16
2024-11-19,16
2023-06-16,19
2023-08-03,21
2023-10-09,15
2022-07-20,16
2025-01-17,14
2024-11-28,16
2024-01-11,17
2023-11-21,18
2022-10-17,15
2023-07-03,23
2022-07-27,14
2024-08-15,21
2024-10-07,15
2022-05-12,18
2024-09-23,19
2024-06-12,15
2024-08-29,18
2023-10-16,22
2022-07-13,15
2024-11-20,14
2022-06-22,16
2022-11-16,18
2022-08-03,15
2023-04-28,15
2023-03-17,16
2024-03-11,19
2024-08-05,21
2023-08-04,16
2023-05-11,12
2024-03-20,19
2023-04-11,14
2023-11-09,20
2024-04-11,19
2023-05-24,19
2023-09-05,17
2024-07-19,14
2022-12-19,18
2022-10-11,13
2024-07-23,13
2023-07-26,20
2023-12-28,18
2023-02-15,13
2024-08-28,20
2022-06-07,18
2022-04-21,15
2024-01-31,17
2022-11-30,22
2023-05-09,20
2022-07-22,21
2025-01-08,20
2023-03-28,19
2022-05-25,15
2023-02-17,17
2022-11-30,16
2023-11-02,18
2024-01-12,18
2022-05-23,16
2024-12-16,20
2024-08-02,17
2024-10-11,15
2022-11-01,17
2022-08-17,21
2022-06-09,17
2022-06-14,18
2024-07-02,21
2023-04-14,15
2024-04-08,18
2024-10-28,24
2022-12-28,19
2024-02-27,20
2024-05-07,20
2023-07-31,22
2023-03-09,19
2022-09-12,14
2024-10-21,17
2023-06-16,15
2022-11-30,15
2022-07-28,21
2024-06-27,15
2024-02-22,19
2023-11-20,20
2024-12-12,18
2024-07-03,16
2022-05-12,16
2023-09-04,19
2022-02-22,19
2024-12-30,14
2023-02-14,12
2024-08-28,20
2022-03-30,15
2024-11-05,22
2023-03-16,20
2023-08-08,17
2022-06-06,14
2023-05-29,21
2024-10-23,18
2023-03-27,23
2024-08-09,26
2024-01-17,20
2022-01-27,18
2024-04-02,18
2024-05-27,16
2022-02-18,15
2022-10-21,17
2022-11-04,14
2022-02-16,21
2022-03-03,16
2023-09-08,19
2022-05-23,17
2024-05-21,22
2022-07-18,19
2023-04-28,20
2022-03-18,21
2025-01-02,21
2024-10-09,17
2023-09-27,17
2023-08-11,18
2024-09-27,15
2022-02-13,19
2022-04-20,19
2022-10-31,18
2023-05-19,15
2024-06-13,22
2022-10-24,18
2022-11-29,15
2023-06-07,18
2022-10-04,20
2024-10-03,20
2023-07-24,15
2024-04-10,13
2022-12-22,16
2023-04-13,13
2022-06-16,17
2023-06-06,15
2023-01-09,17
2023-12-25,14
2023-06-16,16
2024-05-02,22
2023-06-05,18
2023-06-06,19
2024-03-07,16
2022-11-29,17
2024-05-09,21
2022-05-04,18
2023-11-20,21
2023-02-21,20
2024-08-12,19
2024-09-18,17
2022-09-09,20
2023-05-02,23
2024-09-05,16
2022-09-20,21
2022-06-14,17
2024-12-12,16
2024-01-26,17
2024-10-26,12
2025-01-30,19
2023-04-10,19
2023-01-16,16
2023-04-18,19
2025-01-03,12
2022-10-26,21
2022-09-15,18
2023-06-06,19
2023-05-30,20
2024-04-23,18
2024-08-30,11
2022-06-08,26
2023-06-19,25
2023-05-24,18
2024-04-30,17
2023-11-21,20
2024-04-03,20
2022-02-16,21
2022-11-09,18
2022-11-21,18
2024-03-16,18
2023-10-04,19
2023-06-02,12
2022-11-30,13
2023-08-11,18
2024-04-22,19
2022-07-14,16
2023-02-28,17
2024-10-29,18
2024-03-08,13
2022-11-01,23
2023-11-10,20
2023-11-16,17
2022-08-11,16
2024-10-15,23
2022-01-28,23
2024-10-14,12
2024-10-28,17
2024-07-26,20
2024-09-11,21
2023-11-22,19
2024-06-23,16
2022-12-18,22
2024-05-01,19
2023-01-31,12
2024-08-03,19
2023-05-11,19
2024-10-04,13
2023-07-10,21
2024-01-08,20
2022-03-25,23
2022-02-15,17
2023-12-22,19
2022-03-08,17
2022-05-03,14
2022-06-28,15
2024-11-25,18
2022-04-06,18
2022-12-20,19
2023-10-17,16
2024-05-23,14
2023-10-13,22
2023-08-25,13
2024-09-19,19
2022-04-29,16
2024-07-05,23
2024-02-04,19
2023-11-20,20
2024-12-13,17
2023-05-01,20
2022-06-03,18
2024-02-20,15
2023-04-21,21
2022-08-10,16
2023-06-14,18
2022-02-01,22
2025-02-05,15
2024-05-16,19
2023-01-04,17
2024-04-09,20
2022-11-21,20
2023-03-04,16
2024-05-24,19
2023-04-10,18
2024-11-22,19
2023-07-26,17
2023-08-28,15
2024-08-05,16
2022-12-05,16
2024-07-02,19
2022-12-08,18
2023-01-02,23
2023-11-08,14
2024-04-11,20
2023-05-17,16
2024-03-29,12
2022-02-16,14
2022-04-15,14
2022-06-30,20
2023-10-20,15
2022-11-08,19
2022-03-14,21
2024-05-01,16
2024-08-23,21
2024-05-20,19
2024-01-29,13
2022-12-23,21
2024-02-01,16
2023-05-17,26
2024-11-06,16
2024-03-05,19
2023-11-17,17
2022-07-13,19
2023-05-21,17
2023-12-03,22
2023-05-29,22
2024-07-04,23
2023-06-07,10
2024-05-02,17
2023-06-23,21
2022-09-09,16
2023-07-24,17
2023-05-19,19
2024-02-06,22
2022-07-25,17
2023-10-30,17
2023-08-01,17
2022-05-17,19
2024-05-07,20
2023-03-08,13
2025-01-06,17
2024-01-01,17
2024-06-26,12
2023-09-27,12
2024-05-21,24
2024-03-08,19
2023-05-04,16
2022-09-13,16
2024-07-30,21
2023-12-06,17
2022-02-15,18
2022-03-17,27
2024-12-16,20
2022-01-31,17
2024-08-27,18
2024-12-19,15
2023-05-23,18
2024-06-27,21
2024-11-28,13
2024-10-14,19
2022-05-19,17
2023-01-30,18
2023-11-17,17
2024-05-28,19
2023-09-07,17
2023-06-05,19
2022-06-13,22
2022-11-28,12
2023-07-04,20
2023-05-21,17
2023-09-19,19
2024-12-02,19
2024-12-20,17
2024-08-15,17
2024-03-15,17
2024-03-18,24
2024-11-05,17
2022-09-05,19
2024-08-07,18
2024-09-11,20
2023-12-21,21
2023-02-10,21
2024-08-26,17
2022-10-17,21
2023-07-19,18
2024-06-21,21
2022-04-13,13
2024-05-22,18
2024-10-31,19
2023-05-28,17
2024-10-22,17
2023-01-12,19
2023-10-17,15
2024-12-09,16
2022-08-23,16
2022-03-09,22
2023-11-07,10
2023-08-21,15
2023-05-30,21
2024-11-13,21
2023-10-02,18
2022-02-03,21
2024-07-24,16
2024-09-13,17
2024-03-11,15
2023-08-15,22
2022-08-17,21
2023-05-31,20
2023-03-09,20
2023-01-11,16
2023-10-09,14
2022-04-01,24
2022-06-22,24
2022-08-30,15
2022-07-01,20
2024-09-12,21
2023-02-06,17
2023-03-31,20
2023-06-09,16
2024-05-04,16
2023-09-11,16
2022-06-13,17
2022-11-02,22
2023-12-08,19
2024-09-03,20
2022-04-25,18
2024-12-23,22
2022-11-18,16
2024-06-20,18
2023-01-09,16
2024-03-01,21
2024-11-27,17
2023-05-10,11
2022-02-11,18
2024-09-20,18
2022-03-16,12
2023-02-28,12
2023-01-16,21
2022-12-20,13
2024-02-15,19
2023-02-22,18
2024-04-02,17
2023-02-03,13
2022-08-08,19
2025-01-21,20
2023-11-23,15
2024-08-29,23
2024-02-09,16
2022-09-09,17
2022-01-26,24
2024-08-08,17
2024-11-14,14
2024-01-31,13
2024-08-21,15
2025-02-06,15
2022-09-08,17
2023-04-26,16
2024-03-08,18
2024-11-19,16
2022-09-28,21
2022-05-04,19
2023-12-18,14
2024-05-14,19
2023-05-30,16
2024-05-08,20
2022-11-14,15
2022-10-07,20
2024-02-08,22
2024-05-09,24
2023-11-16,15
2024-02-20,20
2023-11-01,21
2023-08-16,21
2023-02-20,14
2022-12-15,22
2023-11-15,21
2024-07-31,14
2024-03-13,21
2023-01-08,19
2023-11-08,14
2023-01-18,20
2023-02-10,19
2023-03-30,18
2024-10-17,15
2022-03-18,14
2022-02-23,16
2023-06-26,18
2024-11-20,17
2023-07-26,20
2024-12-09,18
2024-04-17,16
2022-11-04,20
2024-01-11,17
2023-07-03,13
2023-07-31,20
2022-05-19,16
2024-02-07,18
2024-10-14,15
2024-08-12,16
2023-07-10,25
2024-06-10,16
2024-05-31,15
2022-05-26,11
2023-03-01,18
2023-10-12,21
2023-11-28,18
2023-11-02,17
2022-05-25,18
2024-10-11,17
2025-01-28,17
2024-02-23,19
2023-02-22,18
2023-06-03,18
2022-02-10,20
2024-05-03,19
2023-03-01,27
2023-01-19,18
2024-06-20,20
2024-09-09,18
2022-03-08,18
2024-03-25,18
2022-09-08,21
2023-08-21,14
2024-02-06,14
2022-02-10,19
2022-12-13,16
2022-05-17,16
2025-01-02,19
2023-02-21,19
2023-04-18,19
2023-09-01,16
2024-05-03,18
2024-12-06,21
2024-04-11,19
2024-12-16,17
2024-06-14,15
2022-04-11,18
2024-08-23,22
2022-11-18,23
2023-11-23,19
2023-04-06,21
2025-01-14,15
2022-08-08,25
2024-05-06,21
2023-02-20,23
2022-04-21,25
2023-10-25,20
2023-08-22,23
2022-01-31,23
2022-06-03,19
2022-08-24,16
2024-10-18,21
2024-03-19,23
2023-05-12,23
2023-04-24,23
2022-09-22,12
2022-10-13,21
2022-04-19,18
2023-06-19,19
2024-11-29,21
2024-10-09,16
2023-10-18,16
2022-11-30,22
2024-08-30,17
2023-06-26,23
2022-09-07,17
2022-02-22,18
2024-02-08,18
2022-03-29,17
2022-03-02,18
2023-02-08,19
2022-12-13,15
2024-03-06,13
2023-09-13,21
2024-05-27,19
2024-07-30,20
2023-10-09,15
2022-06-27,10
2023-10-24,19
2024-12-13,19
2023-06-13,21
2023-06-28,22
2024-10-21,19
2024-12-26,17
2022-09-06,21
2023-12-07,14
2023-02-06,19
2023-10-03,18
2024-11-08,11
2022-07-05,20
2022-11-29,21
2023-01-20,19
2023-01-09,17
2022-08-26,19
2023-09-05,22
2022-11-01,19
2023-06-16,13
2024-12-04,18
2024-08-30,14
2024-07-23,16
2022-04-06,16
2024-04-16,17
2022-05-05,17
2024-07-08,18
2024-07-19,19
2024-02-22,20
2022-08-17,24
2023-08-03,21
2024-11-25,17
2023-07-20,21
2023-11-22,23
2024-09-23,23
2023-07-27,17
2022-02-08,13
2024-02-13,12
2023-06-23,20
2024-07-02,19
2024-04-22,14
2023-03-28,22
2022-01-31,15
2024-06-14,23
2022-07-13,19
2023-01-31,22
2024-01-16,21
2024-04-26,21
2023-11-08,22
2022-09-06,22
2024-05-10,18
2022-10-21,16
2024-03-23,21
2023-07-04,19
2023-12-25,18
2024-12-18,17
2022-07-07,19
2023-10-20,24
2022-07-25,18
2023-03-31,19
2023-06-08,19
2023-11-17,17
2023-11-24,21
2022-06-01,15
2024-10-01,19
2024-04-12,19
2024-05-31,20
2024-03-22,17
2024-07-25,17
2022-09-20,15
2024-02-16,25
2022-03-16,17
2023-09-11,18
2024-08-22,18
2022-12-01,19
2022-11-11,18
2024-12-26,17
2023-12-28,20
2024-10-07,19
2023-11-30,15
2022-10-21,23
2023-01-10,11
2023-03-27,17
2023-12-12,11
2024-08-02,19
2024-01-30,21
2023-11-27,11
2022-10-28,13
2024-10-28,15
2022-08-31,13
2023-03-20,17
2023-03-14,12
2024-12-30,13
2024-07-09,22
2023-09-06,18
2023-11-13,23
2022-03-14,16
2023-10-18,19
2022-06-13,17
2023-03-01,17
2024-03-20,26
2023-02-01,17
2023-10-31,14
2023-12-12,15
2024-05-15,21
2024-02-28,16
2024-09-24,22
2023-07-19,17
2023-09-08,19
2023-07-06,19
2024-03-04,18
2023-04-05,20
2023-01-02,17
2022-03-07,16
2023-07-13,18
2024-01-08,19
2022-03-25,16
2024-03-26,22
2022-06-16,21
2023-08-17,18
2023-08-29,16
2024-08-08,16
2023-05-29,20
2024-08-23,20
2022-04-21,14
2024-03-25,17
2023-04-07,19
2024-09-23,15
2024-08-19,19
2022-05-09,21
2022-09-05,17
2024-06-27,17
2024-09-10,23
2022-04-01,20
2022-08-10,24
2022-09-23,22
2024-04-26,21
2024-05-31,18
2023-08-04,19
2024-01-19,22
2023-02-21,19
2022-02-25,15
2023-08-18,25
2023-07-04,18
2023-09-27,17
2024-01-23,22
2024-08-06,15
2023-03-06,16
2024-11-18,16
2023-12-25,20
2023-02-21,19
2024-12-17,21
2024-11-01,21
2023-11-17,15
2025-01-21,19
2024-10-28,15
2025-01-13,17
2024-10-08,14
2024-02-02,22
2022-10-28,17
2022-06-16,21
2023-06-08,23
2023-05-05,13
2024-12-19,11
2023-08-24,16
2024-05-01,17
2024-08-15,17
2024-08-20,17
2023-12-25,20
2022-08-10,17
2022-03-02,19
2022-04-15,15
2022-12-20,22
2023-01-06,19
2022-07-27,19
2024-02-13,18
2023-05-09,18
2023-05-22,17
2024-04-02,20
2022-01-24,20
2023-03-28,23
2024-09-24,18
2025-01-01,16
2024-01-22,16
2023-11-21,17
2022-04-12,19
2022-05-09,23
2022-04-25,14
2022-09-09,17
2022-04-29,17
2023-12-08,16
2022-05-19,23
2023-07-03,17
2022-01-24,21
2025-01-09,18
2023-08-15,25
2023-09-25,16
2024-07-09,16
2022-08-26,19
2022-06-15,21
2024-02-19,15
2023-10-19,18
2024-02-28,22
2024-02-14,18
2022-10-14,20
2024-02-26,19
2023-06-20,15
2022-05-19,18
2023-07-20,23
2023-02-23,23
2024-06-03,17
2024-11-27,19
2022-12-06,15
2024-03-15,13
2024-10-21,24
2024-11-19,21
2024-10-29,17
2024-07-01,18
2022-11-02,12
2022-05-09,12
2023-01-29,13
2022-06-30,16
2023-11-09,16
2024-04-22,12
2023-05-23,16
2023-03-09,12
2024-12-02,18
2023-05-05,13
2023-12-08,13
2024-04-10,14
2022-09-27,18
2025-02-05,22
2022-09-12,19
2024-09-23,19
2022-05-05,24
2023-05-19,14
2022-08-09,16
2024-11-26,16
2023-08-24,23
2022-02-23,19
2022-05-12,18
2022-09-05,13
2022-10-19,13
2024-06-04,11
2024-08-14,17
2023-07-06,15
2023-03-14,15
2023-09-18,17
2024-02-19,19
2024-07-23,17
2022-05-18,14
2024-09-16,17
2024-04-17,15
2022-04-04,18
2023-11-24,16
2023-11-24,15
2024-09-06,16
2023-11-08,17
2025-01-16,16
2023-02-01,18
2022-07-26,17
2022-10-13,19
2023-01-05,21
2022-08-17,18
2023-05-25,15
2024-08-20,18
2023-12-20,16
2023-07-24,22
2023-10-24,15
2022-03-24,12
2023-04-12,16
2023-07-10,18
2024-07-02,17
2024-06-04,19
2022-02-24,13
2022-05-19,13
2022-08-28,18
2023-03-15,19
2022-05-17,11
2023-12-11,21
2022-10-20,13
2024-04-04,17
2024-08-29,21
2024-09-09,22
2024-12-18,19
2022-04-29,22
2024-10-24,14
2023-04-04,19
2024-05-30,22
2022-01-06,15
2022-07-27,19
2024-06-19,14
2022-07-11,15
2022-10-27,16
2022-04-22,15
2022-10-14,17
2023-09-21,17
2024-06-27,17
2024-07-19,17
2022-07-06,17
2022-10-26,18
2024-04-22,13
2022-03-14,14
2023-05-26,14
2024-03-14,15
2023-08-03,21
2022-09-12,18
2022-10-03,18
2024-11-20,18
2023-10-13,25
2023-08-09,15
2023-01-18,11
2022-02-21,15
2024-05-29,23
2024-05-17,14
2023-10-14,18
2022-10-21,17
2022-03-17,18
2024-07-09,19
2024-01-04,21
2022-04-08,21
2024-10-28,19
2024-05-01,16
2024-05-13,17
2023-02-21,17
2024-02-09,21
2023-01-16,14
2022-08-19,17
2022-03-11,21
2022-07-20,17
2023-08-18,10
2024-09-19,14
2023-11-30,15
2022-11-24,18
2024-02-22,23
2023-11-16,18
2025-01-14,16
2024-11-14,22
2022-09-26,18
2023-09-06,15
2024-06-12,19
2022-04-15,18
2024-07-31,16
2022-04-26,19
2024-02-12,18
2023-01-18,21
2022-12-06,17
2023-03-17,14
2023-06-29,17
2022-05-03,14
2024-03-12,15
2024-07-29,22
2022-07-21,20
2022-06-07,10
2022-02-18,18
2023-02-02,19
2024-09-20,19
2023-10-20,15
2024-03-08,19
2024-05-17,18
2024-12-16,16
2022-12-19,14
2022-09-21,19
2022-07-25,19
2024-04-16,17
2024-04-25,22
2024-05-24,18
2022-11-02,13
2022-12-26,12
2023-11-09,24
2023-11-06,22
2023-12-06,15
2023-09-06,18
2023-06-28,14
2024-05-01,20
2022-04-26,20
2024-01-15,15
2025-01-22,19
2023-06-28,15
2024-01-21,21
2022-04-26,22
2024-01-18,23
2022-07-12,15
2022-05-10,17
2022-02-25,17
2022-03-03,22
2022-11-03,18
2024-07-12,20
2023-04-26,17
2023-03-10,14
2024-12-06,18
2023-09-15,18
2023-08-28,18
2022-06-02,22
2024-09-24,20
2024-05-13,19
2022-08-26,20
2024-06-05,26
2022-04-25,15
2023-11-10,20
2022-03-14,15
2023-11-20,14
2022-08-16,17
2024-01-02,18
2023-05-22,15
2023-10-10,15
2024-06-03,15
2024-04-26,17
2023-07-07,18
2024-05-10,21
2023-01-04,21
2022-10-04,19
2023-01-20,21
2025-01-24,25
2023-05-25,18
2024-09-20,21
2022-12-08,15
2023-10-10,19
2022-03-08,19
2024-04-02,19
2023-04-05,22
2023-07-14,20
2024-06-05,20
2024-02-19,21
2023-11-20,19
2023-08-03,22
2023-01-30,20
2023-04-07,11
2023-01-13,22
2024-11-06,19
2024-08-07,23
2023-03-31,19
2024-08-30,17
2022-05-20,19
2022-10-11,18
2023-06-23,16
2024-06-28,12
2024-08-28,15
2024-10-07,18
2023-01-18,16
2022-07-14,20
2024-04-08,18
2024-09-11,18
2024-12-30,24
2022-01-26,18
2023-01-25,20
2022-05-25,25
2023-08-31,17
2022-05-09,23
2023-11-23,14
2025-01-13,17
2022-03-15,17
2022-08-08,21
2024-01-09,23
2023-10-17,19
2022-07-21,19
2023-07-17,17
2024-11-19,15
2022-03-03,17
2023-10-09,18
2024-02-19,17
2022-04-04,23
2023-08-29,19
2025-01-23,21
2023-02-23,23
2022-12-22,23
2024-12-30,25
2023-05-22,18
2023-06-26,18
2023-08-03,16
2023-06-13,17
2024-11-18,16
2024-11-15,17
2022-04-19,19
2023-05-19,12
2023-10-29,19
2022-10-10,19
2023-06-22,12
2024-02-29,19
2022-03-02,21
2024-12-12,19
2024-01-29,24
2022-06-01,21
2023-10-20,16
2024-11-11,17
2024-02-25,21
2024-12-25,15
2022-10-07,17
2022-09-12,27
2023-11-29,14
2023-03-08,21
2023-03-13,19
2024-08-01,24
2024-12-26,13
2022-07-15,15
2024-10-16,12
2024-10-24,15
2023-01-26,19
2024-07-01,16
2024-02-12,22
2024-09-26,17
2022-08-01,19
2023-10-24,27
2023-04-25,22
2022-02-23,17
2023-08-12,15
2024-12-20,17
2024-09-12,21
2024-04-08,17
2023-01-10,21
2022-05-04,16
2023-07-03,19
2024-07-18,21
2023-08-21,17
2022-05-17,17
2022-11-25,17
2022-08-17,14
2022-03-11,11
2024-11-29,17
2025-01-24,16
2022-04-20,14
2024-09-12,21
2023-09-15,17
2022-08-15,17
2023-07-03,16
2024-10-02,15
2024-07-31,20
2023-01-25,13
2024-12-03,16
2024-12-30,20
2024-01-08,20
2022-03-29,19
2023-04-25,16
2022-06-28,18
2023-07-29,18
2023-10-10,19
2024-06-05,20
2025-01-27,22
2022-12-02,19
2023-11-21,16
2024-11-19,20
2022-07-18,20
2024-05-02,18
2022-08-12,17
2024-12-27,19
2023-02-22,14
2024-05-31,17
2024-06-07,20
2023-02-17,20
2022-05-06,20
2022-09-28,20
2025-01-21,15
2023-07-20,20
2023-02-01,16
2023-10-20,12
2023-05-30,14
2024-08-16,16
2023-06-29,25
2024-08-12,17
2024-01-16,19
2023-08-14,19
2023-12-04,18
2023-11-01,15
2024-10-02,18
2022-04-13,18
2024-12-03,19
2024-12-24,15
2025-01-21,13
2024-04-25,17
2023-02-20,18
2023-12-08,24
2023-01-15,20
2022-11-23,17
2023-08-30,17
2024-11-06,17
2022-12-28,20
2025-02-03,22
2023-12-04,17
2022-02-11,14
2024-11-22,20
2022-03-14,20
2024-02-15,19
2024-02-23,18
2022-08-31,19
2024-11-06,22
2024-02-19,21
2022-11-03,19
2024-05-13,18
2024-04-01,20
2022-11-15,17
2024-02-13,16
2023-06-07,22
2024-10-16,16
2023-07-25,19
2023-03-10,24
2023-05-23,16
2024-05-15,26
2022-09-19,21
2023-03-07,16
2024-07-12,22
2022-01-27,17
2024-09-05,19
2022-02-03,15
2024-06-14,18
2025-01-13,15
2022-07-22,18
2023-11-28,18
2024-06-14,16
2023-07-17,24
2024-01-31,10
2024-11-05,24
2024-02-01,17
2023-10-18,20
2024-02-14,18
2024-02-21,17
2024-03-18,14
2024-11-19,22
2022-12-28,19
2023-09-12,18
2025-01-03,17
2023-01-11,18
2023-11-16,16
2023-01-27,17
2023-09-11,21
2023-08-31,18
2024-10-17,21
2022-12-01,17
2022-01-11,22
2023-12-07,21
2023-02-14,17
2024-05-09,14
2024-01-12,20
2024-12-23,16
2024-09-06,16
2024-11-28,22
2022-06-09,12
2022-09-29,22
2024-06-14,14
2023-05-02,19
2024-02-29,15
2024-05-23,18
2022-07-20,21
2023-11-20,15
2024-07-16,15
2024-02-15,15
2022-02-21,10
2022-02-24,16
2024-11-25,11
2024-07-26,21
2022-07-07,12
2023-10-24,16
2024-09-02,18
2024-07-25,18
2025-01-27,23
2022-03-16,13
2024-10-14,21
2022-08-22,19
2024-11-13,20
2022-08-15,17
2024-06-14,18
2023-09-21,18
2023-04-18,22
2022-05-27,16
2022-03-01,19
2023-05-09,14
2022-04-13,16
2024-08-09,21
2025-01-29,21
2024-12-23,17
2024-01-08,21
2023-11-20,12
2022-11-11,19
2023-08-07,17
2024-07-01,16
2024-05-24,19
2022-10-12,14
2024-12-30,10
2023-10-09,16
2022-09-09,16
2024-07-16,20
2022-06-29,17
2023-05-12,16
2025-01-17,19
2023-07-13,19
2022-03-18,18
2022-04-28,16
2024-05-03,16
2025-01-09,23
2024-10-28,20
2022-11-30,16
2023-09-28,15
2023-01-26,18
2022-08-31,18
2022-05-23,18
2024-11-19,21
2023-04-11,13
2025-01-16,22
2024-12-10,20
2024-06-20,21
2024-06-11,15
2024-06-11,18
2023-08-01,14
2024-10-15,16
2023-05-09,19
2023-10-12,10
2024-09-06,16
2023-04-11,15
2023-04-27,19
2022-08-23,18
2024-12-03,18
2023-11-03,16
2023-04-09,16
2023-10-03,11
2022-12-22,15
2022-06-01,21
2023-02-27,12
2024-04-04,16
2022-10-14,20
2022-05-11,20
2022-08-25,18
2023-01-18,18
2024-01-11,18
2025-01-27,16
2023-03-09,21
2024-07-24,23
2024-08-13,20
2024-10-08,20
2024-11-26,20
2024-01-09,21
2022-05-27,18
2024-07-03,22
2022-06-02,16
2022-03-23,13
2022-10-31,20
2022-03-17,16
2024-10-18,15
2023-11-24,21
2022-04-04,24
2023-03-28,19
2024-04-04,21
2023-11-21,20
2023-09-06,20
2023-05-23,22
2022-03-29,14
2023-08-30,19
2024-01-16,23
2023-11-28,22
2023-01-26,19
2023-12-26,18
2023-04-07,17
2024-04-15,17
2023-02-01,17
2022-06-24,19
2024-11-28,23
